Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000026925,Inpp5e,Gene Expression,-0.005400363720523001,0.5158384442377764,0.6136167287766563,336,0.1655951427406674,299
ENSMUSG00000066838,Zfp772,Gene Expression,-0.005402596397720002,0.4986524737633291,0.5967759075531383,27,0.014839994434789876,25
ENSMUSG00000063820,Arl9,Gene Expression,-0.005408594266638049,0.4993071128396127,0.5973372374036876,18,0.006429866193056014,17
ENSMUSG00000031919,Tmed6,Gene Expression,-0.005409244466870658,0.4954038889131235,0.5936975792783724,26,0.02138843171496596,26
ENSMUSG00000054958,Nt5c1a,Gene Expression,-0.0054134875879948315,0.48868778924139833,0.5873297089763279,14,0.009638254169722072,13
ENSMUSG00000045348,Nyap1,Gene Expression,-0.005413917439569207,0.5110395046548958,0.6090462557117685,94,0.046465313047014366,84
ENSMUSG00000071398,2410004P03Rik,Gene Expression,-0.005415967038351271,0.48652375033906015,0.5853076829510467,20,0.016351029666087657,20
ENSMUSG00000031549,Ido2,Gene Expression,-0.005422229114427944,0.48437709659548,0.5833430045689608,13,0.01445040675809864,12
ENSMUSG00000092124,B930094E09Rik,Gene Expression,-0.005425893336402685,0.4890835172384449,0.5875818277779115,18,0.019074168853724125,18
ENSMUSG00000056782,Olfr667,Gene Expression,-0.0054289189461033584,0.4829238755679889,0.5819431577997543,14,0.01589454394959535,13
ENSMUSG00000032446,Eomes,Gene Expression,-0.005433153773919328,0.497859897725088,0.5960482486990282,19,0.008410518517137157,19
ENSMUSG00000047394,Odf3b,Gene Expression,-0.0054335622949617576,0.4850032828856451,0.5839150441125884,25,0.019899050988960887,25
ENSMUSG00000021070,Bdkrb2,Gene Expression,-0.005435017448072231,0.4979292732291546,0.5960581653992297,32,0.023033439862641638,31
ENSMUSG00000026531,Mptx1,Gene Expression,-0.005440107888183162,0.47022361554229986,0.5697087474038028,18,0.016293865033922873,17
ENSMUSG00000027088,Phospho2,Gene Expression,-0.005440697725291392,0.5106111028636884,0.6086358269319644,199,0.10415409719891892,182
ENSMUSG00000032469,Dbr1,Gene Expression,-0.0054410594667851885,0.5122687423381127,0.6102350039820454,361,0.17734718702157692,311
ENSMUSG00000090698,Apold1,Gene Expression,-0.005449596724346063,0.5006314484316945,0.5985239928779283,36,0.019257582301896604,35
ENSMUSG00000039041,Adrm1,Gene Expression,-0.005457798814334849,0.47763164467883934,0.5768021925421131,19,0.012132756643610246,19
ENSMUSG00000028218,Fam92a,Gene Expression,-0.0054654166428586785,0.5091417419953788,0.6071541472761661,259,0.1394437769382353,233
ENSMUSG00000069805,Fbp1,Gene Expression,-0.005466691758218274,0.4934073603957846,0.5918191272279396,35,0.024226273138821884,33
ENSMUSG00000063535,Zfp773,Gene Expression,-0.005487155420266498,0.44311619464337604,0.5423791657304508,14,0.01087572999685718,14
ENSMUSG00000002617,Zfp40,Gene Expression,-0.005497360268255516,0.4947831007587077,0.593174500257692,49,0.030997364500257973,47
ENSMUSG00000044165,Bcl2l15,Gene Expression,-0.0055039145983574525,0.48249095991599633,0.581649807545167,20,0.014750726449075983,20
ENSMUSG00000006649,Nphs1,Gene Expression,-0.005507023966159894,0.48583965756266856,0.5846303849651107,24,0.028142135601868592,24
ENSMUSG00000041566,Tssk1,Gene Expression,-0.005508224595164108,0.4856720627355028,0.5845379912380054,21,0.018774430455733983,20
ENSMUSG00000036151,Tm6sf2,Gene Expression,-0.005509249238501221,0.4877178160857851,0.586488418770489,30,0.02542807235843804,30
ENSMUSG00000029819,Npy,Gene Expression,-0.005515174476298962,0.4928906870349006,0.5913095903730076,43,0.03224364147683097,40
ENSMUSG00000042514,Klhl14,Gene Expression,-0.005515177014558266,0.48783314635216923,0.5865540508132246,24,0.02275792240142594,23
ENSMUSG00000033024,Klra9,Gene Expression,-0.0055151942850469714,0.48728055639578727,0.585999099707458,27,0.024529699184739163,27
ENSMUSG00000070498,Tmem132b,Gene Expression,-0.005517647377192901,0.4704119703779094,0.5698654421579317,22,0.01398514681044417,22
ENSMUSG00000027263,Tubgcp4,Gene Expression,-0.00552256044496648,0.5043179644773728,0.6020636719664957,282,0.13826395173457454,243
ENSMUSG00000020878,Lrrc46,Gene Expression,-0.005527451654599345,0.4884638462873141,0.5871295905264884,43,0.028082749707728536,41
ENSMUSG00000035745,Grin3b,Gene Expression,-0.00553106017570676,0.46123153831215846,0.5606081075601297,14,0.011256066658525484,14
ENSMUSG00000028567,Txndc12,Gene Expression,-0.005537400403605871,0.5050765755286996,0.6028575023772523,926,0.4489751619029055,663
ENSMUSG00000114133,Gm20075,Gene Expression,-0.005542978729576464,0.4920970859085223,0.5904675777601172,35,0.04569959382769222,33
ENSMUSG00000004187,Kifc2,Gene Expression,-0.005543278167224947,0.49899282990291194,0.5970800876543495,122,0.06642936092359257,117
ENSMUSG00000070379,Olfr402,Gene Expression,-0.0055529698869000756,0.4789354551332454,0.5779296082399334,16,0.022751010412999168,16
ENSMUSG00000034981,Parm1,Gene Expression,-0.005556320488428051,0.49594037704456584,0.5940824243629383,93,0.057632222318300966,88
ENSMUSG00000043789,Vwce,Gene Expression,-0.005558560740665806,0.4898290852618393,0.5882314413746281,34,0.030165684731350628,33
ENSMUSG00000021786,Oxsm,Gene Expression,-0.005559273736242813,0.5032249064816996,0.6011522322086206,680,0.3056711191662797,522
ENSMUSG00000027716,Trpc3,Gene Expression,-0.0055594692518594405,0.4901651939334327,0.5885456554935787,51,0.03427761149965737,47
ENSMUSG00000032087,Dscaml1,Gene Expression,-0.00556262065043422,0.4782427452943889,0.5773761252433838,23,0.020624637362022313,23
ENSMUSG00000114865,Gm29776,Gene Expression,-0.005563126429120112,0.4829368035694577,0.5819431577997543,24,0.018057941145088872,24
ENSMUSG00000029049,Morn1,Gene Expression,-0.00557392396023538,0.49586411870821756,0.5940279255695565,102,0.05650889226638361,97
ENSMUSG00000069080,Lcn11,Gene Expression,-0.005574142466381222,0.4689007741769118,0.5683913339206633,17,0.02975069543981743,16
ENSMUSG00000030382,Slc27a5,Gene Expression,-0.005574449154879652,0.46317377021572637,0.5625355856352313,23,0.02614526008101627,22
ENSMUSG00000055660,Mettl4,Gene Expression,-0.005581874977888349,0.4843758498478008,0.5833430045689608,38,0.027132298024626904,37
ENSMUSG00000024082,Ndufaf7,Gene Expression,-0.005586464723976976,0.5006400586724132,0.5985239928779283,636,0.3186944171753647,491
ENSMUSG00000025193,Cutc,Gene Expression,-0.005586919535858097,0.49789012177707537,0.5960482486990282,162,0.07824943194712232,151
ENSMUSG00000043102,Qrfp,Gene Expression,-0.0055888213415731395,0.4741854577095588,0.5737168664393221,12,0.005067709938892535,12
ENSMUSG00000067724,Gbx1,Gene Expression,-0.005591489250157444,0.4757374498911524,0.5751981815414283,27,0.0201618634122295,26
ENSMUSG00000004902,Slc25a18,Gene Expression,-0.005593593779963832,0.4863578529415954,0.5851445570281749,31,0.028493760089029718,30
ENSMUSG00000034555,Tex16,Gene Expression,-0.005601241586795815,0.4744832885199679,0.5740412443656776,15,0.0157681638997739,15
ENSMUSG00000032181,Scg3,Gene Expression,-0.005607490808667788,0.4852130331889314,0.5840583263232929,43,0.038880888632694614,41
ENSMUSG00000033972,Zfp944,Gene Expression,-0.0056114807065205585,0.49665212282175153,0.594787428162244,159,0.07233945799228729,147
ENSMUSG00000048981,Krt31,Gene Expression,-0.005616231177549362,0.4789542993611422,0.5779296082399334,23,0.033231300668391084,22
ENSMUSG00000047511,Olfr1396,Gene Expression,-0.005632337080564193,0.46483216058645693,0.5642032196193654,15,0.014008154083574954,15
ENSMUSG00000095527,Olfr888,Gene Expression,-0.005634492573522715,0.47141784790432395,0.5708690983966196,22,0.024548421624266802,22
ENSMUSG00000038801,Scgb1c1,Gene Expression,-0.005642545425833983,0.4491230464145216,0.5485439377960214,16,0.014229923981886558,16
ENSMUSG00000010097,Nxf1,Gene Expression,-0.0056505742711488866,0.4948531803174485,0.5932187028319538,430,0.20158472020333823,352
ENSMUSG00000055882,Abhd16b,Gene Expression,-0.005658390874661974,0.4594672563877381,0.5587450545278181,15,0.012714447294325679,15
ENSMUSG00000059921,Unc5c,Gene Expression,-0.005660595577472259,0.47952859273154225,0.5785864237469434,30,0.01872992997749615,28
ENSMUSG00000031130,Brs3,Gene Expression,-0.005660926078758261,0.4589630336969496,0.558378035577627,17,0.016452472882363595,17
ENSMUSG00000103092,Pcdha5,Gene Expression,-0.005666428249608767,0.4527603824782295,0.5520143317119971,13,0.013785741613893647,13
ENSMUSG00000090071,Cdk5r2,Gene Expression,-0.005667429699407643,0.44653478440395944,0.5460591131743683,15,0.0156389293146692,15
ENSMUSG00000057181,5730455P16Rik,Gene Expression,-0.005677455502666251,0.4918049903589654,0.5901904396141708,293,0.14538624427522975,264
ENSMUSG00000000435,Myf5,Gene Expression,-0.005683501065824942,0.45704807958176663,0.5564935558494507,19,0.01452498313417221,17
ENSMUSG00000022211,Carmil3,Gene Expression,-0.005685946809327125,0.4840934531153849,0.5831468858177219,64,0.032363477419612256,60
ENSMUSG00000078435,AU041133,Gene Expression,-0.005687748396652096,0.4887041309422048,0.5873297089763279,147,0.10475272095146643,138
ENSMUSG00000029923,Rab19,Gene Expression,-0.005691124536042753,0.48892348056236967,0.5874626600497391,139,0.07882633039734181,129
ENSMUSG00000044595,Dnd1,Gene Expression,-0.0057000454966743734,0.4788104708639006,0.5778643870238701,64,0.0396593357875884,63
ENSMUSG00000020916,Krt36,Gene Expression,-0.005704224272426143,0.4679752815895526,0.5675188524457866,19,0.019115539172260065,19
ENSMUSG00000041361,Myzap,Gene Expression,-0.005710863521595475,0.4775959054915142,0.5767951050748101,63,0.04074131269276702,62
ENSMUSG00000005951,Shpk,Gene Expression,-0.005711044464341743,0.4827939191971766,0.5819081567753249,103,0.049344461178853084,94
ENSMUSG00000108976,Gm29797,Gene Expression,-0.0057131551882331965,0.4593941279002133,0.5586913093433127,24,0.02908916944919296,22
ENSMUSG00000028901,Gmeb1,Gene Expression,-0.005717476168004978,0.48915231990187,0.5876279269195664,386,0.17631584861508195,334
ENSMUSG00000071341,Egr4,Gene Expression,-0.0057190642288255916,0.45446442969204426,0.5537073719069578,13,0.01450931547488545,13
ENSMUSG00000053390,Zfp952,Gene Expression,-0.005729170005595397,0.4846224958764107,0.5835657517693621,134,0.07946463210000879,126
ENSMUSG00000064330,Pde6h,Gene Expression,-0.0057402320482042475,0.46813824855442077,0.5676095428598433,23,0.01837830108082871,23
ENSMUSG00000027238,Frmd5,Gene Expression,-0.00577060428755596,0.4491005780350572,0.5485439377960214,17,0.015288028973366648,16
ENSMUSG00000042751,Nmnat2,Gene Expression,-0.005772678925174511,0.4631960544588388,0.5625355856352313,36,0.02462499581162891,32
ENSMUSG00000024008,Cpne5,Gene Expression,-0.005780231049456328,0.47056835459338175,0.5699476213509503,38,0.035171898367021476,36
ENSMUSG00000019863,Qrsl1,Gene Expression,-0.005782036187555116,0.47974820624627634,0.5787429163875552,107,0.05802173108011711,98
ENSMUSG00000043153,Crppa,Gene Expression,-0.005785370552834152,0.4774177293373295,0.5767602823763659,108,0.05901395082136723,102
ENSMUSG00000042863,Olfr1026,Gene Expression,-0.005789886621254209,0.47054795382806547,0.5699476213509503,30,0.03528610499391724,29
ENSMUSG00000037451,Slc22a20,Gene Expression,-0.005792037290585237,0.4617651852013773,0.5611459944338237,21,0.02332984081403297,21
ENSMUSG00000066196,Spag8,Gene Expression,-0.005800621598405222,0.4619901821638722,0.5613182166730242,30,0.02463449327759616,29
ENSMUSG00000046717,Igbp1b,Gene Expression,-0.005820266116487953,0.4580147626597326,0.5573297036334638,17,0.0226976674147065,17
ENSMUSG00000029618,Ocm,Gene Expression,-0.005830826806148692,0.44243348589097187,0.541680865619748,14,0.01716999527434777,14
ENSMUSG00000054967,Zfp647,Gene Expression,-0.0058454964119618895,0.44985494898752554,0.5490960218046219,21,0.010505488013638918,21
ENSMUSG00000048007,Timm8a1,Gene Expression,-0.005847237340965354,0.4440157788389073,0.5433425024955196,21,0.01223831013388697,21
ENSMUSG00000048330,Ric3,Gene Expression,-0.00585087429172055,0.4709323967618887,0.5703170010330556,69,0.03967886100406089,67
ENSMUSG00000043243,Fam129c,Gene Expression,-0.005856643381398176,0.46813666122335273,0.5676095428598433,44,0.030868760360899278,43
ENSMUSG00000045038,Prkce,Gene Expression,-0.005856692316990984,0.477868422173902,0.5770159599911235,462,0.2348140796963239,383
ENSMUSG00000073972,Olfr553,Gene Expression,-0.005857277597489852,0.4596825546583977,0.5589716706834797,25,0.028656905655589465,23
ENSMUSG00000020331,Hcn2,Gene Expression,-0.005864868042620278,0.46068873988593395,0.5600541152856575,47,0.031421953350924126,46
ENSMUSG00000049823,Zbtb12,Gene Expression,-0.005865364668037692,0.47361493886825157,0.5730984126799059,134,0.06054000605890555,126
ENSMUSG00000026301,Iqca,Gene Expression,-0.005867974739414865,0.4397797827969022,0.5391819216501765,14,0.0186500018745758,14
ENSMUSG00000049555,Tmie,Gene Expression,-0.00586809624447951,0.46405948707704936,0.5634070226631765,35,0.019433881294166563,34
ENSMUSG00000063800,Prpf38a,Gene Expression,-0.005882283479212692,0.4758568906668227,0.5752705539833686,493,0.238286936420853,403
ENSMUSG00000028475,Spaar,Gene Expression,-0.0059006664311728645,0.44625126198036036,0.5458013598201645,34,0.024341557704882427,31
ENSMUSG00000029279,Brdt,Gene Expression,-0.005903812590095729,0.45356551214591156,0.5528563337670466,24,0.027571006361427508,23
ENSMUSG00000027335,Adra1d,Gene Expression,-0.005909900290189402,0.4647245126167101,0.5641080172635575,61,0.02855623815734215,57
ENSMUSG00000062157,Ifnlr1,Gene Expression,-0.005910464617225562,0.45911631040743195,0.5585129323595672,49,0.032251635815826483,48
ENSMUSG00000027274,Mkks,Gene Expression,-0.005913476003510973,0.47033932541072776,0.5698131861271819,157,0.07705176058893434,148
ENSMUSG00000027185,Nat10,Gene Expression,-0.005917904589713203,0.47183186637405583,0.5711913572618029,331,0.16470260401987477,281
ENSMUSG00000058153,Sez6l,Gene Expression,-0.005922824335657275,0.4351978362831779,0.534720680747529,15,0.014397074672758735,14
ENSMUSG00000021902,Phf7,Gene Expression,-0.005930181085526111,0.46918207456574623,0.5685895481275611,179,0.10586870796536171,167
ENSMUSG00000022494,Shisa9,Gene Expression,-0.005936834192739211,0.4511048421567644,0.5503100036552848,25,0.03188772693129386,25
ENSMUSG00000018634,Crhr1,Gene Expression,-0.005939499474535183,0.4527056967742352,0.5520024425867489,29,0.02990022086398628,29
ENSMUSG00000031997,Trpc6,Gene Expression,-0.005942025431040025,0.45869057041817973,0.5580817160087613,46,0.036980926053968174,45
ENSMUSG00000043155,Hpdl,Gene Expression,-0.005942754394808625,0.46395015810858997,0.5633097052990992,97,0.05358605170434722,84
ENSMUSG00000047603,Zfp235,Gene Expression,-0.005947667171293125,0.43680111766058893,0.5362811280535333,16,0.014752302227547231,16
ENSMUSG00000025103,Btbd1,Gene Expression,-0.005953405231140239,0.46953969955360253,0.5689515310228455,405,0.22571613675253205,345
ENSMUSG00000070287,Slc35g2,Gene Expression,-0.0059537902209203155,0.45780906100455165,0.5572198530096372,57,0.037350362868814053,54
ENSMUSG00000027581,Stmn3,Gene Expression,-0.005954266086873762,0.4283001705064493,0.5277904462335378,16,0.016141816267098097,15
ENSMUSG00000069867,Pabpn1l,Gene Expression,-0.005954366924934708,0.43791298068874884,0.537367602807929,18,0.017714614874885112,18
ENSMUSG00000063376,Ifna13,Gene Expression,-0.0059570826276951795,0.4346512902709141,0.5343211366903076,20,0.014853368283040073,19
ENSMUSG00000030209,Grin2b,Gene Expression,-0.005973535169289813,0.4420808208758391,0.5413520610763177,22,0.019987074803724036,22
ENSMUSG00000117284,Gm7072,Gene Expression,-0.005974332129533414,0.4669316634700187,0.5663955287144959,186,0.07770889410098945,173
ENSMUSG00000018740,Slc25a35,Gene Expression,-0.00597768118557607,0.45787012600395505,0.5572590528889684,73,0.035241192004402955,71
ENSMUSG00000047992,Dipk1c,Gene Expression,-0.006006507064107224,0.45110600972861226,0.5503100036552848,41,0.033521414277165526,39
ENSMUSG00000004994,Ccdc130,Gene Expression,-0.006014234226771808,0.46467671314654224,0.5640854548852536,378,0.1717149741970217,320
ENSMUSG00000051705,Senp8,Gene Expression,-0.006019189881228217,0.45921163853819214,0.5585397291617845,122,0.07331416485941768,115
ENSMUSG00000049307,Fut4,Gene Expression,-0.006026832403835971,0.45918198875686034,0.558538847426455,119,0.06190701871559939,115
ENSMUSG00000030373,Psg28,Gene Expression,-0.006031704107581493,0.44654683874347223,0.5460591131743683,26,0.027396503412218824,26
ENSMUSG00000051038,Rhox11,Gene Expression,-0.006034669823197183,0.43453086431966303,0.5342751346712954,13,0.01661122464782096,13
ENSMUSG00000058670,4932411N23Rik,Gene Expression,-0.006039838413872615,0.4395711178141629,0.5389623649115173,19,0.023435625192388662,19
ENSMUSG00000001155,Ftcd,Gene Expression,-0.006041727305005221,0.43898058055438716,0.538375040362351,20,0.023887867411324662,20
ENSMUSG00000063683,Glyat,Gene Expression,-0.0060594017540545045,0.44120871546859475,0.5404897732473872,30,0.034578523899060916,27
ENSMUSG00000045528,Olfr891,Gene Expression,-0.006062254490816937,0.4409402856625404,0.540263763714699,32,0.03664189090062649,29
ENSMUSG00000046269,Usp27x,Gene Expression,-0.006063518801509939,0.4491469808644689,0.5485439377960214,51,0.026813739333693028,49
ENSMUSG00000027560,Dok5,Gene Expression,-0.006064053506910135,0.435508756533017,0.5349325162936556,29,0.022642094649320797,29
ENSMUSG00000061393,Acvr2b,Gene Expression,-0.0060656332455374514,0.45703969050833615,0.5564935558494507,145,0.07716138506480824,134
ENSMUSG00000023882,Zfp54,Gene Expression,-0.006066230127282804,0.4498548573056528,0.5490960218046219,51,0.03736772412805728,49
ENSMUSG00000035476,Tab3,Gene Expression,-0.006066821979920302,0.4573826947661713,0.5568061931619448,160,0.08709870787633327,150
ENSMUSG00000044429,Cryga,Gene Expression,-0.006066940522689121,0.42976934340668305,0.5292968952856081,16,0.025201349387707135,16
ENSMUSG00000056267,Cep70,Gene Expression,-0.006069031712522532,0.45982229768232197,0.5591063892856645,313,0.15415801650148855,271
ENSMUSG00000054582,Pabpc1l,Gene Expression,-0.006070311554512868,0.44595076890231555,0.5455374942986199,26,0.011435027826233434,25
ENSMUSG00000037130,H2-M10.6,Gene Expression,-0.006072579494440772,0.4402062898516179,0.5395356050164863,27,0.022681971215481267,27
ENSMUSG00000047986,Palm3,Gene Expression,-0.00607932235741132,0.43173799343970076,0.5313486713397465,15,0.006966359669083275,15
ENSMUSG00000043085,Tmem82,Gene Expression,-0.006081145768228463,0.443164232826435,0.5424035834365507,43,0.027454997060145953,41
ENSMUSG00000070570,Slc17a7,Gene Expression,-0.006099195692185841,0.44791404192100603,0.5474189968034574,41,0.026025946489777085,40
ENSMUSG00000030762,Aqp8,Gene Expression,-0.006103520424146843,0.43013575073922616,0.5296805909555805,17,0.018164890803663198,17
ENSMUSG00000029442,Wdr66,Gene Expression,-0.0061183869850890025,0.44849085637202346,0.5480545776828106,80,0.06261637384840373,78
ENSMUSG00000024301,Kifc5b,Gene Expression,-0.006121213778847661,0.43915009888557077,0.5385487367890494,38,0.020603900619291515,38
ENSMUSG00000099689,Zfp383,Gene Expression,-0.006122984822941557,0.4530530752241446,0.5523363143240251,154,0.08597955055887105,142
ENSMUSG00000022900,Ildr1,Gene Expression,-0.00612416290155229,0.4415343507954752,0.5408200643108548,41,0.023684548542821048,37
ENSMUSG00000020545,Lrrc72,Gene Expression,-0.006127569726348245,0.44253351883648906,0.5417689880639449,48,0.04766094815962328,46
ENSMUSG00000030050,Gkn1,Gene Expression,-0.006128374736751567,0.4413560815433776,0.540636001941298,45,0.03906780808985775,43
ENSMUSG00000046111,Cep295,Gene Expression,-0.006129661881073779,0.4544282057082708,0.5536981734115793,313,0.17902569393889486,275
ENSMUSG00000044705,Olfr670,Gene Expression,-0.006131653794129522,0.4360252699702506,0.5354647648896934,26,0.03254008997755539,24
ENSMUSG00000109179,Gm35339,Gene Expression,-0.00613209610993342,0.4408941102481526,0.5402414663932881,41,0.024477783901315633,40
ENSMUSG00000030691,Fchsd2,Gene Expression,-0.0061510782951524675,0.4536719869853797,0.5529512130712416,439,0.2131420623874182,369
ENSMUSG00000052099,Prss51,Gene Expression,-0.00615884071375694,0.43478513472545166,0.5344271264360115,21,0.02668215326875699,21
ENSMUSG00000050822,Slc29a4,Gene Expression,-0.006161210747506191,0.4406324538762969,0.5400236534876424,34,0.03435293962052417,34
ENSMUSG00000027925,Sprr2j-ps,Gene Expression,-0.006165036885246961,0.41946807171708045,0.5185945620626687,22,0.013922936270627927,18
ENSMUSG00000038248,Sobp,Gene Expression,-0.006166525362040439,0.4463739866379779,0.54591688403188,102,0.07960870727918994,96
ENSMUSG00000039578,Ccser1,Gene Expression,-0.006178906256318641,0.44749144897277837,0.547110287429679,109,0.06198072856429605,98
ENSMUSG00000054013,Tmem179,Gene Expression,-0.0061793429538299595,0.42737898045459666,0.52681856128792,17,0.018450132602536216,16
ENSMUSG00000042359,Osbpl6,Gene Expression,-0.00618184998339708,0.43674617434716656,0.5362477666842873,44,0.029947728258009395,44
ENSMUSG00000061758,Akr1b10,Gene Expression,-0.0061853560682645714,0.446683277200025,0.5461913679541845,146,0.08643794727610964,134
ENSMUSG00000025525,Apool,Gene Expression,-0.006196872779288798,0.4493961197356645,0.5487787941627573,384,0.18077926636674108,325
ENSMUSG00000031285,Dcx,Gene Expression,-0.006207437030243304,0.41259470835251033,0.511406625475767,15,0.01458558156445218,15
ENSMUSG00000044067,Gpr22,Gene Expression,-0.006207884568469835,0.43069514579731427,0.5303018086683758,29,0.024717629059388287,28
ENSMUSG00000026764,Kif5c,Gene Expression,-0.00621032239222681,0.43482053772326135,0.5344271264360115,31,0.01767488930607678,31
ENSMUSG00000039179,Tekt5,Gene Expression,-0.00621068092650384,0.43438747933544697,0.5341328467885558,33,0.03651131196994829,32
ENSMUSG00000006764,Tph2,Gene Expression,-0.006212934678812808,0.4250285889326606,0.5243947385016725,32,0.02466024091464857,30
ENSMUSG00000034758,Tle6,Gene Expression,-0.00621753848833898,0.43348464268128273,0.5332260240468577,44,0.01817611001886799,41
ENSMUSG00000076882,Traj49,Gene Expression,-0.006226615350180542,0.4364162946435447,0.5359108839152208,41,0.04363488035918793,38
ENSMUSG00000039512,Uhrf1bp1,Gene Expression,-0.00623292650144348,0.4452242076963657,0.5447522145873034,202,0.10205963837363219,179
ENSMUSG00000044359,P2ry4,Gene Expression,-0.006236376661891354,0.4406877153930331,0.5400571037786044,89,0.04444271373291648,83
ENSMUSG00000023284,Zfp605,Gene Expression,-0.006240356975352931,0.42215518847418254,0.5215160059776384,24,0.021240939173473854,23
ENSMUSG00000027690,Slc2a2,Gene Expression,-0.006262686006461143,0.42635276054402493,0.5256590349958575,22,0.028720284099787597,21
ENSMUSG00000052271,Bhlha15,Gene Expression,-0.006264221292620857,0.40756504061566523,0.5062121910521963,18,0.012828102439700353,17
ENSMUSG00000019932,Kera,Gene Expression,-0.006278552911674073,0.4160120743840159,0.5150803511384552,20,0.021520801339269657,19
ENSMUSG00000029378,Areg,Gene Expression,-0.006279578691886251,0.42574486136619527,0.5250436373088025,39,0.02171884418705241,35
ENSMUSG00000038276,Asic3,Gene Expression,-0.006292103377286822,0.4078232115927797,0.5063889187511572,20,0.02126236649970048,20
ENSMUSG00000025040,Fundc1,Gene Expression,-0.006292458500864433,0.4411208359369342,0.5404164028639893,240,0.10262051953959128,222
ENSMUSG00000019861,Gopc,Gene Expression,-0.006300882232990583,0.44175917756884786,0.541061126402033,407,0.20100560464576078,341
ENSMUSG00000015812,Gnrh1,Gene Expression,-0.006303566615451646,0.43803433828671734,0.5374193450865056,161,0.08010861963298702,148
ENSMUSG00000025427,Rnf165,Gene Expression,-0.006303789822314224,0.4351807008184503,0.534720680747529,81,0.05353155954176312,75
ENSMUSG00000030124,Lag3,Gene Expression,-0.0063123596062023835,0.42277553077449326,0.5220151863453842,38,0.020101492861262463,38
ENSMUSG00000071855,Ccdc112,Gene Expression,-0.006322405526747066,0.4369956155809318,0.5364176045304044,154,0.08341794026903444,146
ENSMUSG00000026697,Myoc,Gene Expression,-0.006324386901217801,0.43201575194994857,0.5315888721183653,79,0.04509653790139355,75
ENSMUSG00000078972,Gm15557,Gene Expression,-0.0063331245747535484,0.40818410973673513,0.5067529355160316,18,0.018322987742559634,17
ENSMUSG00000032264,Zw10,Gene Expression,-0.00633323466557978,0.4379311340214479,0.537367602807929,284,0.16298302318367816,251
ENSMUSG00000029015,Slc26a5,Gene Expression,-0.006341999512355401,0.4068461386353798,0.5055211193293219,15,0.013685804557985123,15
ENSMUSG00000033707,Lrrc24,Gene Expression,-0.0063436101233376755,0.42451323323487344,0.5238258376743182,36,0.0334189609398963,35
ENSMUSG00000025184,R3hcc1l,Gene Expression,-0.006355117704266817,0.437951655666697,0.537367602807929,617,0.2904636513898754,483
ENSMUSG00000057135,Scimp,Gene Expression,-0.006366764187485567,0.42852871924480684,0.5280046942711345,82,0.04128136890105975,78
ENSMUSG00000042505,Sdhaf3,Gene Expression,-0.006367962211030171,0.43526378521536624,0.5347220327683098,283,0.12963375774737257,251
ENSMUSG00000026809,Spaca9,Gene Expression,-0.006370799150715304,0.41987406912122816,0.519063269829124,37,0.030489330284235887,36
ENSMUSG00000068854,Hist2h2be,Gene Expression,-0.006378249822025072,0.43286080461989285,0.5325268945725109,100,0.04760256489522267,94
ENSMUSG00000030954,Gp2,Gene Expression,-0.006380163638298233,0.42386270604626386,0.5232571828253009,38,0.04317288092006485,36
ENSMUSG00000022359,Wdyhv1,Gene Expression,-0.0063895663837133234,0.43525057747248397,0.5347220327683098,619,0.32385810826863576,492
ENSMUSG00000047473,Zfp30,Gene Expression,-0.006393344404097823,0.4227707255034401,0.5220151863453842,27,0.009263704171417536,25
ENSMUSG00000025610,Map3k7cl,Gene Expression,-0.006397227255054234,0.42594587733662637,0.5252244502790712,79,0.04855805855407182,73
ENSMUSG00000095440,Fignl2,Gene Expression,-0.006403101680185548,0.42137990217320875,0.5206248583380038,61,0.030968950789448484,60
ENSMUSG00000034560,Washc4,Gene Expression,-0.006406350375414872,0.4335119291305862,0.5332260240468577,528,0.2780217538172282,420
ENSMUSG00000022483,Col2a1,Gene Expression,-0.006407506219197124,0.4001629215396598,0.4985255493503762,20,0.019469689642253315,19
ENSMUSG00000025931,Paqr8,Gene Expression,-0.006414607951138877,0.4206540669657932,0.5199609546222934,64,0.03817144980036805,61
ENSMUSG00000049409,Prokr1,Gene Expression,-0.006414942448618116,0.4232013402449172,0.5225075370926695,53,0.029346550466877248,49
ENSMUSG00000090290,Tarbp1,Gene Expression,-0.006436207941400034,0.41844658798430834,0.5175182628995751,40,0.021479424844495103,37
ENSMUSG00000075602,Ly6a,Gene Expression,-0.00644062400940162,0.42881548244408196,0.5282892567813239,224,0.11152924905155494,197
ENSMUSG00000078258,Gm11564,Gene Expression,-0.006448959176046083,0.40098006380636575,0.4993824593422072,21,0.01986244513552581,21
ENSMUSG00000060188,Cxcl17,Gene Expression,-0.006458798645346933,0.3897376050694408,0.487740321055794,18,0.025037473314125338,17
ENSMUSG00000003198,Zfp959,Gene Expression,-0.006474831318514624,0.41004073279850506,0.5086654599986594,45,0.028990265438526615,42
ENSMUSG00000035329,Fbxo33,Gene Expression,-0.006480529313915154,0.42757948648308597,0.5270012667081321,396,0.17698986421047797,330
ENSMUSG00000004896,Rrnad1,Gene Expression,-0.006481626066334315,0.4276051707293119,0.5270012667081321,419,0.21118006099182132,363
